,cam,site,location,purpose,streamside,instdate,remdatefill,FileName,DateTimeOriginal,folderdateend,folderdatestart
417,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0191.JPG,2011-01-01 00:00:00,2015-05-07,2014-02-04
418,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0192.JPG,2011-01-01 00:01:03,2015-05-07,2014-02-04
419,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0193.JPG,2011-01-01 00:01:56,2015-05-07,2014-02-04
420,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0194.JPG,2011-01-01 00:00:00,2015-05-07,2014-02-04
421,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0195.JPG,2011-01-01 00:00:28,2015-05-07,2014-02-04
422,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0196.JPG,2011-01-01 00:01:27,2015-05-07,2014-02-04
423,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0197.JPG,2011-01-01 00:02:00,2015-05-07,2014-02-04
424,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0198.JPG,2011-01-01 00:03:59,2015-05-07,2014-02-04
425,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0199.JPG,NA,2015-05-07,2014-02-04
426,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0200.JPG,2011-01-01 09:11:44,2015-05-07,2014-02-04
427,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0201.JPG,2011-01-01 00:00:00,2015-05-07,2014-02-04
428,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0202.JPG,2011-01-01 00:00:30,2015-05-07,2014-02-04
429,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0203.JPG,2011-01-01 00:01:20,2015-05-07,2014-02-04
430,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0204.JPG,2011-01-01 00:03:18,2015-05-07,2014-02-04
431,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0205.JPG,2011-01-01 00:03:54,2015-05-07,2014-02-04
432,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0206.JPG,2011-01-01 00:00:00,2015-05-07,2014-02-04
433,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0207.JPG,2011-01-01 00:00:48,2015-05-07,2014-02-04
434,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0208.JPG,2011-01-01 00:01:23,2015-05-07,2014-02-04
435,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0209.JPG,2011-01-01 00:02:01,2015-05-07,2014-02-04
436,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0210.JPG,2011-01-01 00:00:11,2015-05-07,2014-02-04
437,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0211.JPG,2011-01-01 00:02:07,2015-05-07,2014-02-04
438,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0212.JPG,2011-01-01 00:03:33,2015-05-07,2014-02-04
439,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0213.JPG,2011-01-01 00:04:15,2015-05-07,2014-02-04
440,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0214.JPG,2011-01-01 00:00:03,2015-05-07,2014-02-04
441,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0215.JPG,2011-01-01 00:00:00,2015-05-07,2014-02-04
442,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0216.JPG,2011-01-01 00:00:39,2015-05-07,2014-02-04
443,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0217.JPG,2011-01-01 00:01:18,2015-05-07,2014-02-04
444,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0218.JPG,2011-01-01 00:02:22,2015-05-07,2014-02-04
445,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0219.JPG,2011-01-01 00:03:24,2015-05-07,2014-02-04
446,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0220.JPG,2011-01-01 00:03:51,2015-05-07,2014-02-04
447,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0221.JPG,2011-01-01 00:04:33,2015-05-07,2014-02-04
448,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0222.JPG,2011-01-01 00:06:04,2015-05-07,2014-02-04
449,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0223.JPG,2011-01-01 00:06:04,2015-05-07,2014-02-04
450,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0224.JPG,2011-01-01 00:06:56,2015-05-07,2014-02-04
451,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0225.JPG,2011-01-01 00:07:22,2015-05-07,2014-02-04
452,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0226.JPG,2011-01-01 00:08:09,2015-05-07,2014-02-04
453,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0227.JPG,2011-01-01 00:10:47,2015-05-07,2014-02-04
454,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0228.JPG,2011-01-01 00:12:09,2015-05-07,2014-02-04
455,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0229.JPG,2011-01-01 00:12:45,2015-05-07,2014-02-04
456,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0230.JPG,2011-01-01 00:15:36,2015-05-07,2014-02-04
457,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0231.JPG,2011-01-01 00:16:03,2015-05-07,2014-02-04
458,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0232.JPG,NA,2015-05-07,2014-02-04
459,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0233.JPG,2011-01-01 00:17:32,2015-05-07,2014-02-04
460,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0234.JPG,2011-01-01 00:18:50,2015-05-07,2014-02-04
461,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0235.JPG,2011-01-01 00:19:22,2015-05-07,2014-02-04
462,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0236.JPG,2011-01-01 00:19:47,2015-05-07,2014-02-04
463,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0237.JPG,2011-01-01 00:20:42,2015-05-07,2014-02-04
464,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0238.JPG,2011-01-01 00:21:37,2015-05-07,2014-02-04
465,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0239.JPG,2011-01-01 00:22:17,2015-05-07,2014-02-04
466,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0240.JPG,2011-01-01 00:23:17,2015-05-07,2014-02-04
467,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0241.JPG,2011-01-01 00:24:09,2015-05-07,2014-02-04
468,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0242.JPG,2011-01-01 00:25:01,2015-05-07,2014-02-04
469,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0243.JPG,2011-01-01 00:26:31,2015-05-07,2014-02-04
470,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0244.JPG,NA,2015-05-07,2014-02-04
471,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0245.JPG,2011-01-01 00:28:01,2015-05-07,2014-02-04
472,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0246.JPG,2011-01-01 00:30:38,2015-05-07,2014-02-04
473,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0247.JPG,2011-01-01 00:31:47,2015-05-07,2014-02-04
474,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0248.JPG,NA,2015-05-07,2014-02-04
475,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0249.JPG,2011-01-01 00:33:35,2015-05-07,2014-02-04
476,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0250.JPG,2011-01-01 00:34:05,2015-05-07,2014-02-04
477,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0251.JPG,2011-01-01 00:34:48,2015-05-07,2014-02-04
478,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0252.JPG,2011-01-01 00:35:19,2015-05-07,2014-02-04
479,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0253.JPG,2011-01-01 00:36:04,2015-05-07,2014-02-04
480,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0254.JPG,2011-01-01 00:36:32,2015-05-07,2014-02-04
481,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0255.JPG,2011-01-01 00:36:36,2015-05-07,2014-02-04
482,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0256.JPG,2011-01-01 00:36:51,2015-05-07,2014-02-04
483,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0257.JPG,2011-01-01 00:37:59,2015-05-07,2014-02-04
484,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0258.JPG,2011-01-01 00:38:21,2015-05-07,2014-02-04
485,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0259.JPG,2011-01-01 00:38:48,2015-05-07,2014-02-04
486,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0260.JPG,2011-01-01 00:39:20,2015-05-07,2014-02-04
487,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0261.JPG,2011-01-01 00:40:05,2015-05-07,2014-02-04
488,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0262.JPG,2011-01-01 00:40:44,2015-05-07,2014-02-04
489,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0263.JPG,2011-01-01 00:41:26,2015-05-07,2014-02-04
490,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0264.JPG,2011-01-01 00:41:54,2015-05-07,2014-02-04
491,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0265.JPG,2011-01-01 00:42:11,2015-05-07,2014-02-04
492,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0266.JPG,2011-01-01 00:42:31,2015-05-07,2014-02-04
493,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0267.JPG,2011-01-01 00:43:09,2015-05-07,2014-02-04
494,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0268.JPG,2011-01-01 00:43:31,2015-05-07,2014-02-04
495,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0269.JPG,2011-01-01 00:44:26,2015-05-07,2014-02-04
496,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0270.JPG,2011-01-01 00:45:46,2015-05-07,2014-02-04
497,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0271.JPG,2011-01-01 00:46:39,2015-05-07,2014-02-04
498,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0272.JPG,2011-01-01 00:47:03,2015-05-07,2014-02-04
499,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0273.JPG,2011-01-01 00:47:46,2015-05-07,2014-02-04
500,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0274.JPG,2011-01-01 00:48:25,2015-05-07,2014-02-04
501,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0275.JPG,2011-01-01 00:48:49,2015-05-07,2014-02-04
502,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0276.JPG,2011-01-01 00:50:36,2015-05-07,2014-02-04
503,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0277.JPG,2011-01-01 00:50:48,2015-05-07,2014-02-04
504,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0278.JPG,2011-01-01 00:51:42,2015-05-07,2014-02-04
505,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0279.JPG,2011-01-01 00:52:13,2015-05-07,2014-02-04
506,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0280.JPG,2011-01-01 00:52:43,2015-05-07,2014-02-04
507,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0281.JPG,2011-01-01 00:53:48,2015-05-07,2014-02-04
508,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0282.JPG,2011-01-01 00:54:16,2015-05-07,2014-02-04
509,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0283.JPG,2011-01-01 00:54:33,2015-05-07,2014-02-04
510,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0284.JPG,2011-01-01 00:55:09,2015-05-07,2014-02-04
511,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0285.JPG,2011-01-01 00:55:43,2015-05-07,2014-02-04
512,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0286.JPG,2011-01-01 00:57:53,2015-05-07,2014-02-04
513,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0287.JPG,2011-01-01 00:58:38,2015-05-07,2014-02-04
514,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0288.JPG,2011-01-01 00:59:00,2015-05-07,2014-02-04
515,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0289.JPG,2011-01-01 00:59:51,2015-05-07,2014-02-04
516,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0290.JPG,2011-01-01 01:00:06,2015-05-07,2014-02-04
517,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0291.JPG,2011-01-01 01:01:29,2015-05-07,2014-02-04
518,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0292.JPG,2011-01-01 01:02:44,2015-05-07,2014-02-04
519,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0293.JPG,2011-01-01 01:02:47,2015-05-07,2014-02-04
520,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0294.JPG,2011-01-01 01:04:35,2015-05-07,2014-02-04
521,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0295.JPG,2011-01-01 01:06:33,2015-05-07,2014-02-04
522,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0296.JPG,2011-01-01 01:07:13,2015-05-07,2014-02-04
523,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0297.JPG,2011-01-01 01:07:41,2015-05-07,2014-02-04
524,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0298.JPG,2011-01-01 01:08:07,2015-05-07,2014-02-04
525,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0299.JPG,2011-01-01 01:08:34,2015-05-07,2014-02-04
526,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0300.JPG,2011-01-01 01:10:23,2015-05-07,2014-02-04
527,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0301.JPG,2011-01-01 01:12:02,2015-05-07,2014-02-04
528,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0302.JPG,2011-01-01 01:12:47,2015-05-07,2014-02-04
529,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0303.JPG,2011-01-01 01:13:34,2015-05-07,2014-02-04
530,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0304.JPG,2011-01-01 01:14:22,2015-05-07,2014-02-04
531,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0305.JPG,NA,2015-05-07,2014-02-04
532,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0306.JPG,2011-01-01 01:18:24,2015-05-07,2014-02-04
533,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0307.JPG,2011-01-01 01:18:54,2015-05-07,2014-02-04
534,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0308.JPG,2011-01-01 01:19:23,2015-05-07,2014-02-04
535,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0309.JPG,2011-01-01 01:20:46,2015-05-07,2014-02-04
536,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0310.JPG,NA,2015-05-07,2014-02-04
537,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0311.JPG,2011-01-01 01:23:30,2015-05-07,2014-02-04
538,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0312.JPG,2011-01-01 01:24:28,2015-05-07,2014-02-04
539,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0313.JPG,2011-01-01 01:25:19,2015-05-07,2014-02-04
540,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0314.JPG,2011-01-01 01:26:07,2015-05-07,2014-02-04
541,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0315.JPG,2011-01-01 01:26:48,2015-05-07,2014-02-04
542,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0316.JPG,2011-01-01 01:27:13,2015-05-07,2014-02-04
543,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0317.JPG,2011-01-01 01:27:31,2015-05-07,2014-02-04
544,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0318.JPG,2011-01-01 01:28:17,2015-05-07,2014-02-04
545,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0319.JPG,2011-01-01 01:28:52,2015-05-07,2014-02-04
546,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0320.JPG,2011-01-01 01:29:56,2015-05-07,2014-02-04
547,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0321.JPG,2011-01-01 01:30:46,2015-05-07,2014-02-04
548,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0322.JPG,2011-01-01 01:32:31,2015-05-07,2014-02-04
549,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0323.JPG,2011-01-01 01:34:01,2015-05-07,2014-02-04
550,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0324.JPG,2011-01-01 01:36:06,2015-05-07,2014-02-04
551,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0325.JPG,2011-01-01 01:36:28,2015-05-07,2014-02-04
552,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0326.JPG,2011-01-01 01:38:14,2015-05-07,2014-02-04
553,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0327.JPG,2011-01-01 01:39:10,2015-05-07,2014-02-04
554,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0328.JPG,2011-01-01 01:39:29,2015-05-07,2014-02-04
555,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0329.JPG,2011-01-01 01:42:09,2015-05-07,2014-02-04
556,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0330.JPG,2011-01-01 01:46:37,2015-05-07,2014-02-04
557,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0331.JPG,NA,2015-05-07,2014-02-04
558,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0332.JPG,2011-01-01 01:46:37,2015-05-07,2014-02-04
559,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0333.JPG,2011-01-01 01:47:38,2015-05-07,2014-02-04
560,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0334.JPG,2011-01-01 01:48:21,2015-05-07,2014-02-04
561,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0335.JPG,2011-01-01 01:48:48,2015-05-07,2014-02-04
562,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0336.JPG,2011-01-01 01:49:42,2015-05-07,2014-02-04
563,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0337.JPG,2011-01-01 01:50:13,2015-05-07,2014-02-04
564,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0338.JPG,2011-01-01 01:50:56,2015-05-07,2014-02-04
565,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0339.JPG,2011-01-01 01:52:11,2015-05-07,2014-02-04
566,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0340.JPG,NA,2015-05-07,2014-02-04
567,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0341.JPG,2011-01-01 01:53:56,2015-05-07,2014-02-04
568,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0342.JPG,2011-01-01 01:56:06,2015-05-07,2014-02-04
569,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0343.JPG,2011-01-01 01:58:14,2015-05-07,2014-02-04
570,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0344.JPG,2011-01-01 01:58:50,2015-05-07,2014-02-04
571,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0345.JPG,2011-01-01 01:59:55,2015-05-07,2014-02-04
572,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0346.JPG,2011-01-01 02:01:31,2015-05-07,2014-02-04
573,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0347.JPG,2011-01-01 02:02:02,2015-05-07,2014-02-04
574,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0348.JPG,2011-01-01 02:02:50,2015-05-07,2014-02-04
575,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0349.JPG,2011-01-01 02:03:48,2015-05-07,2014-02-04
576,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0350.JPG,2011-01-01 02:04:17,2015-05-07,2014-02-04
577,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0351.JPG,2011-01-01 02:05:04,2015-05-07,2014-02-04
578,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0352.JPG,2011-01-01 02:05:39,2015-05-07,2014-02-04
579,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0353.JPG,2011-01-01 02:06:10,2015-05-07,2014-02-04
580,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0354.JPG,2011-01-01 02:06:40,2015-05-07,2014-02-04
581,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0355.JPG,2011-01-01 02:07:02,2015-05-07,2014-02-04
582,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0356.JPG,2011-01-01 02:09:47,2015-05-07,2014-02-04
583,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0357.JPG,2011-01-01 02:10:53,2015-05-07,2014-02-04
584,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0358.JPG,2011-01-01 02:11:18,2015-05-07,2014-02-04
585,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0359.JPG,2011-01-01 02:11:46,2015-05-07,2014-02-04
586,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0360.JPG,2011-01-01 02:12:57,2015-05-07,2014-02-04
587,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0361.JPG,2011-01-01 02:14:05,2015-05-07,2014-02-04
588,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0362.JPG,2011-01-01 02:14:47,2015-05-07,2014-02-04
589,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0363.JPG,2011-01-01 02:16:11,2015-05-07,2014-02-04
590,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0364.JPG,2011-01-01 02:16:32,2015-05-07,2014-02-04
591,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0365.JPG,2011-01-01 02:17:05,2015-05-07,2014-02-04
592,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0366.JPG,2011-01-01 02:19:58,2015-05-07,2014-02-04
593,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0367.JPG,2011-01-01 02:20:57,2015-05-07,2014-02-04
594,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0368.JPG,2011-01-01 02:21:27,2015-05-07,2014-02-04
595,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0369.JPG,2011-01-01 02:22:23,2015-05-07,2014-02-04
596,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0370.JPG,2011-01-01 02:23:36,2015-05-07,2014-02-04
597,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0371.JPG,2011-01-01 02:24:05,2015-05-07,2014-02-04
598,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0372.JPG,2011-01-01 02:25:28,2015-05-07,2014-02-04
599,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0373.JPG,2011-01-01 02:25:57,2015-05-07,2014-02-04
600,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0374.JPG,2011-01-01 02:27:08,2015-05-07,2014-02-04
601,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0375.JPG,2011-01-01 02:27:54,2015-05-07,2014-02-04
602,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0376.JPG,2011-01-01 02:28:09,2015-05-07,2014-02-04
603,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0377.JPG,2011-01-01 02:28:30,2015-05-07,2014-02-04
604,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0378.JPG,2011-01-01 02:28:57,2015-05-07,2014-02-04
605,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0379.JPG,2011-01-01 02:29:41,2015-05-07,2014-02-04
606,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0380.JPG,2011-01-01 02:30:36,2015-05-07,2014-02-04
607,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0381.JPG,2011-01-01 02:31:06,2015-05-07,2014-02-04
608,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0382.JPG,2011-01-01 02:31:45,2015-05-07,2014-02-04
609,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0383.JPG,2011-01-01 02:33:20,2015-05-07,2014-02-04
610,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0384.JPG,2011-01-01 02:34:14,2015-05-07,2014-02-04
611,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0385.JPG,2011-01-01 02:36:46,2015-05-07,2014-02-04
612,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0386.JPG,2011-01-01 02:38:14,2015-05-07,2014-02-04
613,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0387.JPG,2011-01-01 02:40:44,2015-05-07,2014-02-04
614,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0388.JPG,2011-01-01 02:42:42,2015-05-07,2014-02-04
615,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0389.JPG,2011-01-01 02:43:10,2015-05-07,2014-02-04
616,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0390.JPG,2011-01-01 02:43:44,2015-05-07,2014-02-04
617,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0391.JPG,2011-01-01 02:44:05,2015-05-07,2014-02-04
618,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0392.JPG,2011-01-01 02:46:45,2015-05-07,2014-02-04
619,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0393.JPG,2011-01-01 02:47:45,2015-05-07,2014-02-04
